id,airbnbId,title,imageUrl,airbnbUrl,rating,reviewCount,pricePerNight,city,region,country,latitude,longitude,description,publications,designers,categories,signalSource,confidence,active,indexedAt,updatedAt,bedrooms
360130,659312654584073121,A-frame Cabin Hotel with communal River Lodge,https://a0.muscache.com/im/pictures/prohost-api/Hosting-659312654584073121/original/e4a46805-8cb7-4183-ab52-dc2dd0b4b540.jpeg,https://www.airbnb.com/rooms/659312654584073121,5,25,,Asheville,North Carolina,US,35.5682500,-82.5703600,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 08:54:01,2026-03-27 08:54:01,
360131,39032564,"""Air Castle Treehouse""",https://a0.muscache.com/im/pictures/aa245e99-0430-4c62-a76c-38a09e431664.jpg,https://www.airbnb.com/rooms/39032564,5,356,,Ladonia,Texas,US,33.4356800,-95.9453200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360132,1006636237068313899,The Treehouse at Hill Country Nature Retreat,https://a0.muscache.com/im/pictures/miso/Hosting-1006636237068313899/original/54304e74-dcea-4e83-ba69-a3ed5b242e7f.jpeg,https://www.airbnb.com/rooms/1006636237068313899,4.99,168,,Blanco,Texas,US,30.0900900,-98.5228400,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360133,1520655267263929888,"Galactic Treehouse, may the forest be with you",https://a0.muscache.com/im/pictures/hosting/Hosting-1520655267263929888/original/3a4f43e5-cdb0-4c7e-8546-be3cb266cf23.jpeg,https://www.airbnb.com/rooms/1520655267263929888,5,12,,Forestburg,Texas,US,33.5092302,-97.4893369,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360134,46594086,Leaf Treehouse at The Meadow,https://a0.muscache.com/im/pictures/5ca010eb-766e-4a9b-b79f-7df31fd29384.jpg,https://www.airbnb.com/rooms/46594086,4.98,529,,Fredericksburg,Texas,US,30.3008800,-98.8095900,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360135,727337570730581845,The Chickadee Treehouse 15MIN to Magnolia & Baylor,https://a0.muscache.com/im/pictures/prohost-api/Hosting-727337570730581845/original/3effe61e-dcf7-41a7-9b68-766588219f8f.jpeg,https://www.airbnb.com/rooms/727337570730581845,4.98,307,,Waco,Texas,US,31.6858300,-97.0731800,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360136,770424879028605596,The Treehouse at Seven Springs,https://a0.muscache.com/im/pictures/miso/Hosting-770424879028605596/original/affa602c-4b6d-481e-a964-e39ca574b3e5.jpeg,https://www.airbnb.com/rooms/770424879028605596,4.96,123,,Tyler,Texas,US,32.3427000,-95.1875500,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360137,30982822,"Ryders Treehouse: Romance, Privacy, and Fishing!",https://a0.muscache.com/im/pictures/271a2e2f-c29a-464b-93de-c06289afa2c7.jpg,https://www.airbnb.com/rooms/30982822,4.98,224,,Baird,Texas,US,32.5042400,-99.3840700,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360138,53732991,Cozy Treehouse / Hot Tub / Farm Animals / Hiking,https://a0.muscache.com/im/pictures/miso/Hosting-53732991/original/819345b2-7fef-488a-a03b-aa7fe8d45360.png,https://www.airbnb.com/rooms/53732991,4.97,448,,Kirbyville,Texas,US,30.6623400,-93.8610000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360139,712076905960751562,The Warbler Treehouse 15 MIn to Magnolia & Baylor,https://a0.muscache.com/im/pictures/prohost-api/Hosting-712076905960751562/original/bfdb65f7-c473-46e6-8e28-5274d7f4f4bf.jpeg,https://www.airbnb.com/rooms/712076905960751562,4.97,116,,Waco,Texas,US,31.6843200,-97.0732300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360140,10984993,"""The Treehouse""",https://a0.muscache.com/im/pictures/d88f2bfa-fdd2-41fc-ac56-a6fbe4e6a970.jpg,https://www.airbnb.com/rooms/10984993,4.93,179,,San Marcos,Texas,US,29.8838300,-97.9468700,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360141,831312747272304599,Wooded Bliss-Brand New Luxury Treehouse,https://a0.muscache.com/im/pictures/miso/Hosting-831312747272304599/original/3a5fa94a-99b2-4bbb-ac35-d367749d98e2.jpeg,https://www.airbnb.com/rooms/831312747272304599,5,94,,Wills Point,Texas,US,32.6043000,-96.0640000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360142,741316333818566338,Upper Treehouse Suite | 5 Min to Gruene,https://a0.muscache.com/im/pictures/hosting/Hosting-741316333818566338/original/0070c84a-8428-4f59-a792-87fbfd03c20f.png,https://www.airbnb.com/rooms/741316333818566338,4.97,281,,New Braunfels,Texas,US,29.7677100,-98.0798600,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360143,1474441421044460168,Apate - Luxury Treehouse with Hot Tub & Hill Views,https://a0.muscache.com/im/pictures/hosting/Hosting-1474441421044460168/original/184efc10-a93a-45d8-aa24-8e45d7feb60a.jpeg,https://www.airbnb.com/rooms/1474441421044460168,5,20,,Fredericksburg,Texas,US,30.1788000,-98.7986000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360144,764656808561517809,Romantic Treehouse in the Pines,https://a0.muscache.com/im/pictures/miso/Hosting-764656808561517809/original/688f1d11-a51a-4b1a-bf81-5a2175806f41.jpeg,https://www.airbnb.com/rooms/764656808561517809,4.97,372,,Kirbyville,Texas,US,30.6625300,-93.8603300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:56,2026-03-27 08:55:56,
360145,1282662571764076440,The Red Bird | Treehouse Stay + Pickleball Court,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4MjY2MjU3MTc2NDA3NjQ0MA==/original/2ecfa2cb-6134-48a7-add4-c4142df2331a.jpeg,https://www.airbnb.com/rooms/1282662571764076440,4.92,12,,Decatur,Texas,US,33.2952000,-97.6557000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:57,2026-03-27 08:55:57,
360146,52653664,Luxury Treehouse w/ Ship Captain's Narnia Theme,https://a0.muscache.com/im/pictures/miso/Hosting-52653664/original/e01eb4fc-cfaa-4047-aed7-99b6135661cf.jpeg,https://www.airbnb.com/rooms/52653664,5,99,,Grandview,Texas,US,32.2777800,-97.2037800,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:57,2026-03-27 08:55:57,
360147,598524779774996648,"Hobbit Treehouse, unique and beautiful",https://a0.muscache.com/im/pictures/prohost-api/Hosting-598524779774996648/original/27f2abd4-bdde-48fa-a5c7-a56b12f9fd89.jpeg,https://www.airbnb.com/rooms/598524779774996648,4.97,183,,Forestburg,Texas,US,33.5096600,-97.4891300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:57,2026-03-27 08:55:57,
360148,725564635945202407,The Purple Martin 15MIN to Magnolia & Baylor,https://a0.muscache.com/im/pictures/prohost-api/Hosting-725564635945202407/original/8cc43417-05c6-43df-b748-6be305a2c52f.jpeg,https://www.airbnb.com/rooms/725564635945202407,4.95,44,,Waco,Texas,US,31.6850600,-97.0725100,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:55:57,2026-03-27 08:55:57,
360149,20283195,Off Grid 2 Story Treehouse with Private Deck,https://a0.muscache.com/im/pictures/miso/Hosting-20283195/original/20de5e1e-10ee-472c-9d4b-b1fda9f4c1f1.jpeg,https://www.airbnb.com/rooms/20283195,4.89,317,,Darby,Montana,US,45.8577400,-114.2308500,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360150,624838177123643154,"""Birds Nest"" treehouse at The Pines 15 min to GNP",https://a0.muscache.com/im/pictures/hosting/Hosting-624838177123643154/original/dc7640f3-49d3-42e3-9001-1f060f7325ff.jpeg,https://www.airbnb.com/rooms/624838177123643154,4.83,289,,Columbia Falls,Montana,US,48.3486400,-114.1789000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360151,1411026978341382320,Glacier Retreats - Treehouse,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1411026978341382320/original/12db61b1-c5bd-4252-b685-9cc350565615.jpeg,https://www.airbnb.com/rooms/1411026978341382320,4.98,50,,Columbia Falls,Montana,US,48.3648313,-114.2630919,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360152,930341632416215674,Cabin in the Sky-BZN Treehouse!,https://a0.muscache.com/im/pictures/miso/Hosting-930341632416215674/original/4cbff1ab-f9d1-4b8b-bd71-1741b34a0ab4.jpeg,https://www.airbnb.com/rooms/930341632416215674,4.79,52,,Bozeman,Montana,US,45.7648200,-111.2505400,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360153,1312867750764422866,Glacier Treehouse Retreat + Hot Tub,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxMjg2Nzc1MDc2NDQyMjg2Ng%3D%3D/original/275a3d91-5698-4079-ac2d-44cf301c9100.jpeg,https://www.airbnb.com/rooms/1312867750764422866,4.89116,,,Coram,Montana,US,48.4364201,-114.0236702,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360154,1214430139483024385,Ski-in-Ski-out Treehouse with Private Hot Tub,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1214430139483024385/original/3f2043d7-9a2b-414e-9c48-3056c65b9fc4.jpeg,https://www.airbnb.com/rooms/1214430139483024385,5,15,,Whitefish,Montana,US,48.4828000,-114.3602000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360155,22925892,Peach Treehouse - private room & bath - Downtown+,https://a0.muscache.com/im/pictures/miso/Hosting-22925892/original/b9d85d38-c0e0-4d20-b092-18ed5a63e79e.jpeg,https://www.airbnb.com/rooms/22925892,4.98,583,,Bozeman,Montana,US,45.6858300,-111.0353200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360156,41068603,Raven's Nest Treehouse at MT Treehouse Retreat,https://a0.muscache.com/im/pictures/80e82bbd-8a43-44cb-86ec-e4c03bb25d7d.jpg,https://www.airbnb.com/rooms/41068603,4.99,265,,Columbia Falls,Montana,US,48.3762000,-114.2854200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360157,1073292416410721321,Glacier Treehouse Retreat,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA3MzI5MjQxNjQxMDcyMTMyMQ==/original/7a1ce958-8b60-458f-aec5-f767c4c5e13c.jpeg,https://www.airbnb.com/rooms/1073292416410721321,4.88,512,,Coram,Montana,US,48.4358000,-114.0238500,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360158,1010303716869919817,Off Grid Stays Treehouse #4,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAxMDMwMzcxNjg2OTkxOTgxNw%3D%3D/original/559f7d43-8333-4a6e-a742-97e96f734371.jpeg,https://www.airbnb.com/rooms/1010303716869919817,4.72,117,,Columbia Falls,Montana,US,48.4038900,-114.0564700,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360159,18627194,Meadowlark Treehouse at Montana Treehouse Retreat,https://a0.muscache.com/im/pictures/ffa17942-1c51-45df-ac27-4f99b9d5bd3b.jpg,https://www.airbnb.com/rooms/18627194,4.98,388,,Columbia Falls,Montana,US,48.3739400,-114.2823400,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360160,815265217952625857,Flathead Lake Treehouse Mountain Tent,https://a0.muscache.com/im/pictures/hosting/Hosting-815265217952625857/original/c53f858f-9cf5-4df3-b8f0-96cb5f392453.jpeg,https://www.airbnb.com/rooms/815265217952625857,4.99,222,,Bigfork,Montana,US,47.9288000,-114.0279000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360161,877133793948336351,Urban Treehouse +Tesla Charger,https://a0.muscache.com/im/pictures/miso/Hosting-877133793948336351/original/504bf973-a9e4-41cc-8368-56400ac34b47.jpeg,https://www.airbnb.com/rooms/877133793948336351,4.98,215,,Missoula,Montana,US,46.8606800,-114.0078300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360162,1476844268647201174,Angel Lake Log Cabin Treehouse,https://a0.muscache.com/im/pictures/hosting/Hosting-1476844268647201174/original/f2fc6e8d-d031-4e74-b2e8-2859895128ce.jpeg,https://www.airbnb.com/rooms/1476844268647201174,5,3,,Bigfork,Montana,US,48.1585600,-114.0566800,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360163,1073256224336131309,Treetop Cabin with a View near Glacier,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA3MzI1NjIyNDMzNjEzMTMwOQ==/original/2ed66fbb-1680-46d0-be9a-076237e76e29.jpeg,https://www.airbnb.com/rooms/1073256224336131309,4.92,95,,Coram,Montana,US,48.4363700,-114.0233400,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360164,1374970074238785386,The Beverly Boat : Montana Treehouse Retreat,https://a0.muscache.com/im/pictures/hosting/Hosting-1374970074238785386/original/80ec6fdc-2ea9-4d03-8303-1515f5df1b57.jpeg,https://www.airbnb.com/rooms/1374970074238785386,5,25,,Columbia Falls,Montana,US,48.3753423,-114.2833758,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360165,913256776594451418,Happy Trails Treehouse,https://a0.muscache.com/im/pictures/miso/Hosting-913256776594451418/original/72511e0c-bea5-4f57-a1bd-721c2e57cbc6.jpeg,https://www.airbnb.com/rooms/913256776594451418,5,26,,Libby,Montana,US,48.0821800,-115.1409100,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:14,2026-03-27 08:59:14,
360166,1216847031399883944,Make Memories at this luxe treehouse; hot tub; PS5,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1216847031399883944/original/7c73476f-89dc-42fc-8b72-5b4b45ab2957.jpeg,https://www.airbnb.com/rooms/1216847031399883944,4.96,45,,Whitefish,Montana,US,48.4828000,-114.3604000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:15,2026-03-27 08:59:15,
360167,1014042243234886370,Off Grid Stays Treehouse #1,https://a0.muscache.com/im/pictures/miso/Hosting-1014042243234886370/original/58931b2a-3e47-42b7-814a-0c3b2725ad7b.jpeg,https://www.airbnb.com/rooms/1014042243234886370,4.71,109,,Columbia Falls,Montana,US,48.4042100,-114.0576600,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:15,2026-03-27 08:59:15,
360168,1290618075471012807,Treehouse at the Wilderness Club,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1290618075471012807/original/499bc00e-e631-4916-9018-97b1fa5da9d0.jpeg,https://www.airbnb.com/rooms/1290618075471012807,4.85,13,,Eureka,Montana,US,48.9309000,-115.1350000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 08:59:15,2026-03-27 08:59:15,
360169,1588327465427896783,A-frame Oasis,https://a0.muscache.com/im/pictures/hosting/Hosting-1588327465427896783/original/ec70775c-877a-4dbb-915e-f464275f63af.jpeg,https://www.airbnb.com/rooms/1588327465427896783,4.86,14,,Plains,Montana,US,47.4365100,-114.8474400,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360170,1453647748416215670,Away from it all A-frame•Sleeps 6•Pet Friendly,https://a0.muscache.com/im/pictures/hosting/Hosting-1453647748416215670/original/067668c0-c957-4c26-b64f-b21e0d24e117.jpeg,https://www.airbnb.com/rooms/1453647748416215670,5,12,,Superior,Montana,US,47.1269400,-114.8035800,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360171,1149415106318204930,Montana A-Frame Home w|lake view|Mini Golf|Hot Tub,https://a0.muscache.com/im/pictures/miso/Hosting-1149415106318204930/original/b464fb7c-09ce-4abd-b328-5dc4de93602d.jpeg,https://www.airbnb.com/rooms/1149415106318204930,4.98,126,,Elmo,Montana,US,47.8397400,-114.2973200,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360172,1430598125841830591,Castaway Cabin,https://a0.muscache.com/im/pictures/miso/Hosting-1430598125841830591/original/7de37f37-fe73-4277-a8aa-fdbab88cb253.jpeg,https://www.airbnb.com/rooms/1430598125841830591,5,11,,Wise River,Montana,US,45.7920000,-112.9513000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360173,48718771,The yAy-Frame On the Tobacco River,https://a0.muscache.com/im/pictures/miso/Hosting-48718771/original/c807d06d-fae1-4d37-acfb-f5f85ef45a8e.jpeg,https://www.airbnb.com/rooms/48718771,4.96,50,,Eureka,Montana,US,48.8880000,-115.0683000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360174,1045009303841776046,"Stunning A-Frame Cabin, Steps to Clark Fork River",https://a0.muscache.com/im/pictures/prohost-api/Hosting-1045009303841776046/original/e1630a48-9a7a-4d4c-a042-4dd8dd6b941b.jpeg,https://www.airbnb.com/rooms/1045009303841776046,5,33,,St. Regis,Montana,US,47.3224000,-114.8810000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360175,26626418,Sapphire A-Frame,https://a0.muscache.com/im/pictures/prohost-api/Hosting-26626418/original/4f9d40c4-ca45-4509-8bc3-4f47bd6e683f.jpeg,https://www.airbnb.com/rooms/26626418,4.98,167,,Stevensville,Montana,US,46.4876900,-113.9749800,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360176,1060911803610591681,EON A Frame Village Unit O,https://a0.muscache.com/im/pictures/hosting/Hosting-1060911803610591681/original/243d6b50-2a1a-4adf-86ef-3994573ab65c.jpeg,https://www.airbnb.com/rooms/1060911803610591681,5,1,,Whitefish,Montana,US,48.3680000,-114.6887000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360177,1243439814393680552,Haskill A-Frame,https://a0.muscache.com/im/pictures/miso/Hosting-1243439814393680552/original/fd4130a4-eb5b-4b82-8c00-c0517e610573.jpeg,https://www.airbnb.com/rooms/1243439814393680552,5,54,,Whitefish,Montana,US,48.4488300,-114.2857300,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360178,43702442,A-Frame #9 -Affordable Cabin Near Yellowstone,https://a0.muscache.com/im/pictures/prohost-api/Hosting-43702442/original/c38c896d-1583-4d3d-8665-a9974e9a2df9.jpeg,https://www.airbnb.com/rooms/43702442,4.97,534,,Emigrant,Montana,US,45.3705000,-110.7336000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360179,31435452,Classic A-frame - Sleek Modern Interior,https://a0.muscache.com/im/pictures/prohost-api/Hosting-31435452/original/b26a6df2-71da-422e-af0a-0138bc8eeaea.jpeg,https://www.airbnb.com/rooms/31435452,4.91,375,,Whitefish,Montana,US,48.4787100,-114.3994600,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360180,43702283,A-Frame #8 -Affordable Cabin Near Yellowstone,https://a0.muscache.com/im/pictures/prohost-api/Hosting-43702283/original/d08ecdca-5fe0-49ae-80f9-2fad599ce0e7.jpeg,https://www.airbnb.com/rooms/43702283,4.95,358,,Emigrant,Montana,US,45.3705000,-110.7336000,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360181,717313044977379270,"Modern Tiny Cabin, with Hot tub in Choteau MT",https://a0.muscache.com/im/pictures/miso/Hosting-717313044977379270/original/57495caa-f299-46ec-a48e-9c98ccb3b294.jpeg,https://www.airbnb.com/rooms/717313044977379270,4.88,238,,Choteau,Montana,US,47.8014600,-112.1735300,,,,"[""a-frame""]",category_url,85,yes,2026-03-27 09:02:59,2026-03-27 09:02:59,
360182,1415908,Secluded Atlanta Treehouse Suite For 2 in 7 trees,https://a0.muscache.com/im/pictures/21162888/5a0f1151_original.jpg,https://www.airbnb.com/rooms/1415908,4.95,583,,Atlanta,Georgia,US,33.8175500,-84.4099800,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360183,703691775958368497,FoResTree HousePeaceful LuxeTreehouseEscapeHotTub,https://a0.muscache.com/im/pictures/33729443-5cf2-4281-be48-0c0fbb2ea9fb.jpg,https://www.airbnb.com/rooms/703691775958368497,4.99,416,,Adairsville,Georgia,US,34.3871300,-85.0068100,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360184,1222524370095806400,"""The Treehouse"" Blueridge w/ HotTub and King Loft",https://a0.muscache.com/im/pictures/hosting/Hosting-1222524370095806400/original/53486f70-6ac8-491b-b4d3-df42ef64574f.jpeg,https://www.airbnb.com/rooms/1222524370095806400,4.96,73,,Morganton,Georgia,US,34.8662500,-84.1344200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360185,757432534963432829,Bide In The Trees - Luxury Treehouse Experience,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzU3NDMyNTM0OTYzNDMyODI5/original/0930495e-b759-4c51-939a-231f237c8951.jpeg,https://www.airbnb.com/rooms/757432534963432829,4.99,321,,Box Springs,Georgia,US,32.4851000,-84.5946600,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360186,1371947120207008990,Romantic Treehouse Retreat,https://a0.muscache.com/im/pictures/hosting/Hosting-1371947120207008990/original/1caa796b-7c1e-462a-9046-c76c1a3a4fa5.jpeg,https://www.airbnb.com/rooms/1371947120207008990,4.94,48,,Dahlonega,Georgia,US,34.5073037,-84.0617332,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360187,1226709503522724121,"Views! Treehouse with 6 Beds, Hot Tub, & Fire Pit",https://a0.muscache.com/im/pictures/miso/Hosting-1226709503522724121/original/647fbc28-4f9f-44b2-862d-7fb8a3c2a27a.jpeg,https://www.airbnb.com/rooms/1226709503522724121,4.98,54,,Blue Ridge,Georgia,US,34.8886000,-84.3776000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360188,47778822,"The Treehouse - Cabin Charm, Midcentury Vibe",https://a0.muscache.com/im/pictures/miso/Hosting-47778822/original/c0c81683-5f53-4a02-a259-9a6275e9a830.jpeg,https://www.airbnb.com/rooms/47778822,4.99,198,,Georgia,Georgia,US,34.8176900,-84.3579400,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360189,31202365,Whippoorwill Retreat Treehouse,https://a0.muscache.com/im/pictures/miso/Hosting-31202365/original/bed11433-68e5-45bb-8ad6-112783ee5297.jpeg,https://www.airbnb.com/rooms/31202365,4.97,318,,Trenton,Georgia,US,34.8481000,-85.5476200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:27,2026-03-27 09:04:27,
360190,46770647,Magical Treehouse + Romantic Hot Tub + Tiny Home,https://a0.muscache.com/im/pictures/hosting/Hosting-46770647/original/1e33c3f9-1c8a-4a83-8ba4-99bfeba263ce.jpeg,https://www.airbnb.com/rooms/46770647,4.96,763,,Atlanta,Georgia,US,33.7704800,-84.3710300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360191,610105019736894504,Private Cottage Treehouse Among Giant Live Oaks,https://a0.muscache.com/im/pictures/hosting/Hosting-610105019736894504/original/7a6fca54-3043-426a-8068-798f0e137bd9.jpeg,https://www.airbnb.com/rooms/610105019736894504,5,221,,St. Simons,Georgia,US,31.1649600,-81.3817000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360192,663553245535124868,One of Kind Treehouse Sleeps 4 Pool Table/Firepit,https://a0.muscache.com/im/pictures/prohost-api/Hosting-663553245535124868/original/a1adbaa2-44c0-4d64-9c87-6de59e5b86c2.jpeg,https://www.airbnb.com/rooms/663553245535124868,4.98,60,,Cleveland,Georgia,US,34.5203500,-83.6589300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360193,817657488599125483,Tiny Treehouse by the Creek,https://a0.muscache.com/im/pictures/d317d6d4-4330-4d1f-bb39-f13b187ba269.jpg,https://www.airbnb.com/rooms/817657488599125483,4.97,373,,Athens,Georgia,US,33.9445200,-83.4143700,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360194,51434186,The Green Door | your treehouse 2mi from the beach,https://a0.muscache.com/im/pictures/c68f8e35-6534-4e5d-8070-119c6c6b8e6d.jpg,https://www.airbnb.com/rooms/51434186,4.99,213,,St. Simons,Georgia,US,31.1625500,-81.3837000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360195,21592910,Treehouse {Heated} Eco-farm Retreat at Kaluna Farm,https://a0.muscache.com/im/pictures/prohost-api/Hosting-21592910/original/16739528-9878-41d2-a0c8-91db2d35d80b.jpeg,https://www.airbnb.com/rooms/21592910,4.92,237,,Talking Rock,Georgia,US,34.5490800,-84.5270800,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360196,512055003461397690,The Sassafras Treehouse,https://a0.muscache.com/im/pictures/prohost-api/Hosting-512055003461397690/original/568937fa-c5b4-46d8-9226-f5fbf6ef256e.jpeg,https://www.airbnb.com/rooms/512055003461397690,4.97,304,,Rising Fawn,Georgia,US,34.7896300,-85.4393300,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360197,357988,Parlor Room-Diamond Oaks Treehouse,https://a0.muscache.com/im/pictures/9e52e8dd-d3b2-41a2-abad-af129d76ea56.jpg,https://www.airbnb.com/rooms/357988,4.88,1103,,Savannah,Georgia,US,32.0382000,-81.0524200,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
360198,1638054856653142300,Romantic Treehouse | Sauna & Fire Pit,https://a0.muscache.com/im/pictures/hosting/Hosting-1638054856653142300/original/e1ad277a-05ab-4911-ad94-8b18c5b0cb87.jpeg,https://www.airbnb.com/rooms/1638054856653142300,4.93,14,,Blue Ridge,Georgia,US,34.8392400,-84.3592000,,,,"[""treehouse""]",category_url,85,yes,2026-03-27 09:04:28,2026-03-27 09:04:28,
